client_id,full_name,date_of_birth,gender,nationality_code,height_m,weight_kg,hair_color,eye_color,spoken_languages,match_label,matched_sanction_id
C000822,BERNY BOUVIER,1992-01-22,M,ma,,0.0,BRO,,ARA,0,interpol-red-2018-18956
C000823,DILSHODBEK MAGOMEDOV,1983-08-01,F,az,1.73,78.0,OTHD,,RUS,0,NK-aB5BPHu7LRUHTUmsNqH8Wv
C000824,DZHABRAIL AISULTANOV,1992-12-31,M,ru,,0.0,BLA,BLU,,0,interpol-red-2017-292888
C000825,SHAKHMAN MAGOMEDOVA,1994-02-05,M,ir,1.75,60.0,BLA,OTHD,URD,0,interpol-red-2019-124014
C000826,ISAIAS GADZHIKURBANOV,1989-11-03,M,ar,,0.0,BRO,BLA,RUS,0,interpol-red-2023-51479
C000827,NIKI KOTIEV,1948-11-28,M,ru,,,BLA,,AZE,0,NK-LPkVpaqMUErqMZGLqKaWBK
C000828,RAGILYA RAMIREZ,1986-04-11,M,vn,,0.0,,BRO,RUS,0,interpol-red-2021-76135
C000829,ZAINADI BLANCO,1983-06-09,M,tn,1.67,0.0,BRO,,RUS,0,interpol-red-2017-4271
C000830,KHADJI URAZALIEV,1985-02-10,M,ru,1.58,90.0,BLA,,LEZ,0,interpol-red-2018-63191
C000831,GADZHI RUIZ,1991-05-11,M,ru,,,,,POR,0,interpol-red-2020-33390
C000832,EDY CANALES,1968-04-24,M,kz,1.74,,,BLA,FRE,0,interpol-red-2021-64850
C000833,JOSE LAKHVI,1991-05-11,M,co,,0.0,BLA,BROH,RUS,0,interpol-red-2018-51978
C000834,ELIZABETH SANCHEZ,1987-02-10,M,us,1.6,0.0,OTHD,,RUS,0,interpol-red-2020-61429
C000835,IJAZ MADUNUSA,1988-02-12,M,ru,,0.0,BLA,,RUS,0,interpol-red-2015-31570
C000836,RUSTAM KHYDYROVA,1991-06-08,M,ru,,0.0,,BROH,,0,interpol-red-2019-47925
C000837,SULEIMAN IOAN,1990-09-11,M,ru,,0.0,OTHD,,,0,interpol-red-2010-13584
C000838,AIUB ISAEV,1981-09-14,M,il,,0.0,,OTHD,RUS,0,interpol-red-2025-73391
C000839,JUAN ALIEV,1993-10-26,M,ru,,0.0,,,RUS,0,interpol-red-2010-11625
C000840,KAMIL HERNÁNDEZ,1989-06-21,M,ru,1.55,0.0,OTHD,BROH,ENG,0,interpol-red-2015-69275
C000841,ZAYURBEK DIEGO,1986-02-08,F,ru,,0.0,,,TUR,0,interpol-red-2010-40870
C000842,ADITYA MERLOS,1946-07-24,M,ru,1.76,0.0,,,SPA,0,interpol-red-2016-22142
C000843,RUSTAM RASULOVA,1992-06-03,M,af,,60.0,OTHD,BROD,RUS,0,interpol-red-2019-68431
C000844,RUKHULA GUTIERREZ,1994-01-29,M,in,,0.0,OTHD,BLA,MNI,0,interpol-red-1997-2143
C000845,DAVID TORREALBA,1957-04-10,M,rs,1.7,0.0,OTHD,,RUS,0,interpol-red-2023-3841
C000846,KHUSEYN ALI,1973-06-28,F,sv,,65.0,OTHD,,ENG,0,interpol-red-2015-72139
C000847,SHAHUL LAINEZ,1981-09-08,M,ru,,0.0,,OTHD,,0,interpol-red-2014-70800
C000848,GADZHIMURAD BHATKAL,1955-07-13,M,ru,1.8,,BLA,,RUS,0,interpol-red-2011-59836
C000849,EDO SHAVINYAN,1990-11-24,M,bd,,,BLA,,SPA,0,interpol-red-2017-163060
C000850,VALERIU SAYPULLAEV,1975-04-01,M,uz,1.65,63.5,OTHD,,ENG,0,interpol-red-2018-44351
C000851,SUONH DENGALOVA,1983-12-16,M,ge,1.7,0.0,,BROL,RUS,0,interpol-red-2019-64600
C000852,ABBAS SUMI,1963-05-25,F,kz,1.75,,BLA,,AZE,0,interpol-red-2015-62100
C000853,AMILCAR LEMUS,1993-12-25,M,ru,,70.0,BLA,BROH,RUS,0,interpol-red-2016-22613
C000854,TIMUR OSMANOV,1963-05-04,M,ru,,0.0,,,RUS,0,interpol-red-2016-73257
C000855,MAGOMED-EMI DENGALOVA,1951-09-15,F,ru,1.73,0.0,,,RUS,0,interpol-red-2004-52070
C000856,BAKHTIYOR EGBUE,1977-02-03,F,ua,1.69,0.0,BLA,,CHE,0,interpol-red-2013-21317
C000857,ELVIRA ABDRASHITOV,1986-12-27,M,in,,0.0,,,RUS,0,interpol-red-2018-13442
C000858,PAMELA ALDAMOV,1995-01-23,M,cn,,0.0,BLA,,,0,NK-gn3J2pPXP9C4FpqSbVy8fq
C000859,LEONIDAS NASHKHO,1989-11-20,M,ru,,0.0,,,RUS,0,interpol-red-2019-60385
C000860,VINCENT TZORTZAKIS,1974-05-26,M,ru,1.65,0.0,,OTHD,PER,0,NK-UH7NynJ7bP8rRGf9P2hnfP
C000861,EUGENE TCITCKIEV,1970-05-23,M,ge,,0.0,OTHD,BLA,SPA,0,interpol-red-2016-7074
C000862,AMILCAR SAIDGASANOV,1985-12-10,M,kg,1.73,70.0,,BLA,ENG,0,interpol-red-2014-76824
C000863,KYAMRAN BASHKIR,1970-01-22,M,sv,,55.0,,BROD,,0,interpol-red-2025-26550
C000864,DUBAN MAMALIEVA,1977-05-14,M,ru,,0.0,,,SPA,0,interpol-red-2017-132713
C000865,ANDREY ISAEV,1993-09-30,M,lv,,0.0,,BLA,RUS,0,interpol-red-2022-20723
C000866,DAVID PACHECO,,M,ru,1.75,0.0,BLA,,RUS,0,interpol-red-2019-44450
C000867,ILIAS VELITCHENKO,1989-01-26,F,sv,,,,,,0,interpol-red-2016-19624
C000868,MUSA PULGAR,1997-12-02,F,gt,,0.0,OTHD,,DUT,0,interpol-red-2014-61761
C000869,SAID-EMIN IGLESIAS,1981-09-29,M,vn,1.83,0.0,,,RUS,0,interpol-red-2019-97349
C000870,JACEK ADZHIEV,1937-07-31,M,us,,70.0,OTHD,BRO,BEN,0,NK-KEreuGgVVYmCo6KgphVxXY
C000871,HERNAN ASUKHADZHIEV,1989-05-18,M,ru,1.74,0.0,,BLA,ENG,0,interpol-red-2019-86247
C000872,DERMALK SINCLAIR,1982-12-19,M,jm,1.7657280396372192,0.0,,BRO,ENG,1,interpol-red-2024-74394
C000873,IRINA ALI,1962-08-03,M,ru,1.65,,BLA,BRO,ENG,0,interpol-red-2016-31396
C000874,ANDREI MAIDANA,1980-10-19,M,ru,1.78,0.0,,,SNA,0,interpol-red-2023-55844
C000875,MIHAIL DAYNAEV,1989-01-23,M,sy,,75.0,OTHD,BLA,RUS,0,interpol-red-2018-79949
C000876,LOK AYUBOV,1995-11-02,M,za,,0.0,BLA,,SPA,0,interpol-red-2009-4284
C000877,SURKHO SAMATOV,1989-01-31,M,am,1.88,0.0,,,FRE,0,interpol-red-2016-53949
C000878,KURBAN AGARAGIMOVA,1978-09-04,F,sv,,60.0,OTHD,,RUS,0,interpol-red-2019-122091
C000879,WALTER GASANOV,1990-12-27,M,ru,1.73,0.0,GRY,OTHD,RUS,0,NK-iArW5fnLo7UbXR4oyxAcsf
C000880,JOSE CHUBINIDZE,1998-10-08,F,ru,1.75,0.0,BLA,,RUS,0,interpol-red-2016-1968
C000881,ZALMU GARWEG,1982-07-29,M,gt,1.82,,BLA,,SPA,0,Q122098
C000882,ABDULA ALIEV,1999-10-24,M,in,,,,BROD,HIN,0,interpol-red-2020-37251
C000883,RASUL KOVALEVSKIY,1982-10-06,M,bd,1.78,0.0,,BROH,,0,interpol-red-2017-8195
C000884,BYARDO OPORTA OJEDA,1984-04-09,M,ni,1.7450996510183596,69.0,BLA,BRO,SPA,1,interpol-red-2024-4654
C000885,ADIF PASHAEVA,1991-01-01,M,ru,1.78,0.0,,,AFR,0,interpol-red-2016-64158
C000886,MAGOMED USHUROV,1992-03-22,M,ru,1.7,,OTHD,,TUR,0,NK-8jrFxd4i2EnQEDXhMwj4S3
C000887,UMUSALIMAT AKHOEVA,1978-02-05,M,ru,1.75,0.0,,BRO,GER,0,interpol-red-2014-35629
C000888,MAKSUDLI SALIKHOV,1993-11-04,M,ru,,0.0,,,RUS,1,interpol-red-2019-47970
C000889,AHMAD BAOUSAMRA,1978-09-19,M,us,1.7792707814845758,77.0,BRO,BROH,ENG,1,Q16146655
C000890,JESSICA GAGIEV,1998-02-11,F,bo,,0.0,BLA,BLA,,0,interpol-red-2024-41606
C000891,RASHID GARCIA,1976-05-28,M,gr,1.54,0.0,,BROH,KIN,0,interpol-red-2016-40078
C000892,EDGAR LOPEZ,,M,co,1.75,0.0,,,RUS,0,Q110305
C000893,MARTIN MURDALOV,1970-11-10,M,sv,1.93,0.0,OTHD,,,0,interpol-red-2020-32169
C000894,HECTOR FLORES ISDIRO,1971-11-02,M,sv,1.7027145431021944,62.0,BLA,BROD,SPA,1,interpol-red-2017-142853
C000895,JASON MIR,1995-04-23,M,sv,1.75,0.0,,OTHD,RUS,0,interpol-red-2021-70040
C000896,PIRMAGOMED CHAVEZ,1962-12-17,M,ua,1.8,,BLA,BLA,SPA,0,interpol-red-2015-48844
C000897,WISSAM SUAREZ,,M,il,,73.0,,,RUS,0,interpol-red-2023-35944
C000898,AIDA IDRSIOVA,1993-12-17,F,ru,1.6620908154598544,0.0,,,RUS,1,interpol-red-2020-21462
C000899,PEDRO OMAR ALZO,1986-09-08,M,sv,1.6348152037885901,65.0,BLA,BLA,SPA,1,interpol-red-2019-20514
C000900,WILFREDO HOVORKA,1984-03-19,M,ru,,0.0,OTHD,,RUS,0,interpol-red-2019-42421
C000901,ALFIYA DZHANDIGOV,1976-11-26,M,ru,1.7,0.0,,,SPA,0,interpol-red-2014-35530
C000902,MADINA MENDOZA,1990-06-19,M,py,1.85,89.0,,BLA,SPA,0,interpol-red-2019-22404
C000903,AKHMED MAKHMUODV,1984-11-27,M,ru,,0.0,,,RUS,1,interpol-red-2023-35441
C000904,GARRY ULBIEV,1976-05-10,M,ru,1.75,74.5,,,CHE,0,interpol-red-2019-68431
C000905,SHAMIL GUSENOV,1987-04-27,M,be,,0.0,,,RUS,0,interpol-red-2019-103672
C000906,OLEKSANDR NURBAGANDOVA,1956-02-05,F,in,1.83,50.0,,,SPA,0,interpol-red-2016-90554
C000907,ALDIN SHEKIEVA,1973-05-16,M,ua,,0.0,OTHD,,RUS,0,Q4670592
C000908,AZAMAT ALBAKOV,1996-06-20,M,ru,,,,BRO,CHE,0,NK-4oPSE8HQRwwgq36QbAjNfP
C000909,CINDY MUSTIEV,1973-03-23,M,ca,,0.0,BRO,BLA,RUS,0,interpol-red-2013-17211
C000910,JOSE POTAFEEV,1962-01-26,M,ru,1.83,70.0,BLA,,VIE,0,interpol-red-2022-72504
C000911,HARSAHIB SILVA,1964-07-29,M,ru,,0.0,,,SPA,0,interpol-red-2011-41779
C000912,EDO MARTINEZ,1992-09-15,M,ba,1.68,0.0,BROF,,SPA,0,interpol-red-2019-50617
C000913,TIMUR TORANZO,1991-08-15,M,ru,,0.0,BLA,,ENG,0,interpol-red-2012-325494
C000914,MOKHTAR MUKHTAROV,1985-07-24,M,ru,1.7,,BLA,BLA,GEO,0,interpol-red-2025-69358
C000915,MAKSIM SANTIAGO,1974-05-16,F,jm,,0.0,,BROH,RUS,0,interpol-red-2020-54650
C000916,BOSKO NOURAIN,1988-01-05,M,ru,,0.0,BRO,BRO,SPA,0,interpol-red-2012-13403
C000917,EEDNIR BENITEZ,1950-11-07,M,br,,0.0,,,SPA,1,interpol-red-2010-14832
C000918,ISAK KHAGAEV,1996-03-09,M,hn,,0.0,,BROD,CHE,0,interpol-red-2018-64721
C000919,LUIS FLEITAS,1962-05-05,F,ru,,75.0,BLA,,ENG,0,interpol-red-2021-79994
C000920,ABDULA SINGH,1973-07-14,M,ru,1.83,,BLA,,RUS,0,interpol-red-2016-17669
C000921,SULUMBEK CARTY,1961-08-13,M,pk,1.73,,OTHD,,RUS,0,interpol-red-2017-11434
C000922,MARVIN VISKHADZHIEV,1976-11-12,M,ru,1.75,,,,SPA,0,interpol-red-2016-73134
C000923,KHADIYA RIVAS,1981-12-07,F,in,,0.0,BLA,OTHD,LEZ,0,interpol-red-2015-64078
C000924,WILFREDO AGUIRRE,1981-10-01,M,in,,,,,ENG,0,interpol-red-2018-67800
C000925,TIMUR CRUZ,1983-11-03,F,ve,,,,BRO,RUS,0,NK-ayarcgR3k7gycC6HysQq8h
C000926,GUSTAVO DZHANKHUVATOV,1992-08-28,M,ru,,0.0,OTHD,BROL,SPA,0,interpol-red-2017-131645
C000927,MIKHAIL BECERRA,1977-09-23,M,ar,,87.0,BLA,BROD,RUS,0,interpol-red-2021-77558
C000928,DADASH BATRA,1976-05-19,M,ru,1.75,0.0,,OTHD,SPA,0,interpol-red-2019-44420
C000929,KAMIL DOTSENKO,1973-08-05,M,ru,1.7,,BRO,,UKR,0,Q47176279
C000930,LUIS ASOEV,1991-09-10,M,ru,1.7,0.0,OTHD,,SPA,0,interpol-red-2023-52940
C000931,MAXIM ALI,1970-01-01,M,ru,,0.0,,OTHD,,0,interpol-red-2016-49683
C000932,GREGORIO DZHABAEVA,1989-06-30,M,ch,1.7,0.0,OTHD,,,0,interpol-red-2016-76138
C000933,ELENA ASLANBEKOV,1946-07-24,M,nl,1.78,0.0,,BRO,,0,interpol-red-2021-49213
C000934,SHUKHART TAZHIBOEV,1984-07-25,M,kg,,0.0,OTHD,,KIR,1,interpol-red-2018-86643
C000935,NADIRBEK VAGAPOV,1989-07-25,M,ru,1.68,,,,RUS,0,interpol-red-2022-22612
C000936,FATIMA GUCHMAZOV,1987-05-31,M,ru,,,,BLA,RUS,0,interpol-red-2018-2422
C000937,ANIBAL MENDOZA,1986-07-15,M,in,,0.0,BLA,,ENG,0,interpol-red-2006-30610
C000938,MARIIA KONKURKHANOV,1988-07-05,M,az,,85.0,GRYG,,TGK,0,interpol-red-2023-82802
C000939,ABDUGANI MOLAEV,1988-12-10,M,sv,1.75,64.0,BLA,BRO,URD,0,interpol-red-2017-172814
C000940,FRANCISCO MENDEZ,1969-08-01,M,pe,1.7,0.0,BLA,BRO,RUS,0,interpol-red-2017-146604
C000941,ANZOR LENGLE,1989-12-18,M,ru,1.78,82.0,,BLA,RUS,0,interpol-red-2023-31094
C000942,MAX NAVRAZHNYY,1990-11-14,M,sv,1.68,0.0,,BROH,RUS,0,interpol-red-2017-134103
C000943,ANNA MARAVILLA,1973-07-07,M,ru,,0.0,BLA,,SPA,0,interpol-red-2022-8119
C000944,AZAMAT HASSAN,1988-11-08,M,kz,,,,OTHD,SPA,0,interpol-red-2017-186552
C000945,RAMAZAN BATYRMURZAEV,,M,ru,1.65,0.0,OTHD,,ENG,0,interpol-red-2016-54156
C000946,BILAL SANCHEZ,1993-06-25,M,am,,0.0,,,SPA,0,interpol-red-2016-76684
C000947,FERNEYLL RUIZ GOMEZ,1966-02-13,M,co,1.9164282513593789,95.0,BRO,BLU,SPA,1,interpol-red-2010-11625
C000948,RUSLAN ALDAMOV,1981-04-08,M,in,,0.0,BLA,,SPA,0,interpol-red-2020-56563
C000949,VLADIMIR NZIGIYIMFURA,1985-10-12,M,az,1.85,0.0,OTHD,,RUS,0,interpol-red-2018-86673
C000950,PEERAPHAT ESCOBAR,1978-02-16,F,ba,,0.0,,BROH,ENG,0,interpol-red-2020-12852
C000951,FARID GUAZHAMBO,1978-04-30,M,np,1.78,0.0,,BROD,UZB,0,interpol-red-2017-284093
C000952,HARMETE SINGH,1979-09-24,M,in,1.7083003552365152,0.0,BLA,BLA,PAN,1,interpol-red-2019-95413
C000953,TIMUR MADALA,1975-08-17,F,za,1.65,0.0,BLA,BRO,RUS,0,interpol-red-2016-79245
C000954,VYTAUTAS ABDURAKHMANOV,1997-07-13,M,pk,1.7,,OTHD,,PER,0,interpol-red-2021-28220
C000955,ISLAM BEJENARI,1983-08-22,M,gb,1.65,77.0,BLA,BLA,FRE,0,interpol-red-2016-41981
C000956,MAGOMED CALDERON,1991-08-15,M,ru,1.7,,OTHD,,RUS,0,interpol-red-2012-311138
C000957,MANUEL SERPAS,1983-07-26,M,tj,1.75,,BLA,,SPA,0,NK-kQf8aaVdA5NBRvUQmigt7d
C000958,GENER LAUREAN,1977-01-06,M,ru,,62.0,,BRO,,0,Q4954600
C000959,MAOONZR AHMAD DAR,1963-01-01,M,in,1.7635666025370123,0.0,BLA,BLA,HIN,1,interpol-red-2014-3072
C000960,SERGEI LECVHENKO,1972-07-03,M,ru,,0.0,,,RUS,1,interpol-red-2014-67647
C000961,GADZHIMURAD (JR),1985-05-02,M,ru,1.73,65.0,OTHD,,RUS,0,interpol-red-2016-58068
C000962,MURAT-KHAN ALIMAGOMEDOV,1994-07-07,M,se,,0.0,BLA,BROD,ENG,0,NK-iqieFQGiQNdPLEcUANfN7B
C000963,VISAMBEK SAMOILENKO,1992-06-27,M,ru,,0.0,,BRO,URD,0,interpol-red-2003-30788
C000964,JAVIER MAGOMADOVA,1956-07-28,F,ru,,0.0,BLA,,RUS,0,interpol-red-2018-106159
C000965,ILIAS MAGOMEDOV,1985-04-12,M,ru,1.77,0.0,OTHD,BLA,RUS,0,interpol-red-2016-3105
C000966,VAZGEN ELGIREEV,1991-08-04,M,us,,0.0,,BLU,RUS,0,interpol-red-2009-22035
C000967,BRANO SALAMGIREEV,1992-12-21,M,us,,0.0,,BLA,SPA,0,interpol-red-2018-28948
C000968,HUMBERTO GASANOVA,1992-08-04,M,sv,1.68,,OTHD,OTHD,RUS,0,interpol-red-2020-36933
C000969,LUIS SEIDOVA,1965-01-02,M,sv,1.68,0.0,,BLA,,0,interpol-red-2019-115005
C000970,SURENDER AKHMETOV,1985-04-19,M,fr,,0.0,,,SPA,0,interpol-red-2022-3053
C000971,ANTONIO HERNANDEZ,,M,sv,,0.0,BLA,,AZE,0,interpol-red-2019-36473
C000972,ABDUR NARULLAEV,1985-09-26,M,in,,80.0,OTHD,,PER,0,NK-Brse5s9asRyKgw8Geyia6N
C000973,SEBASTIAN ORELLANA,1982-01-07,M,ru,1.75,0.0,BROF,OTHD,ARA,0,interpol-red-2015-7259
C000974,JOSÉ ALIEVA,1973-01-18,M,ru,1.75,0.0,OTHD,,SPA,0,interpol-red-2020-62939
C000975,OLGA HERNANDEZ,1990-09-14,M,bo,1.7,,,,,0,interpol-red-2017-168835
C000976,WILLIAM BRADFORJ DR BISHOP,1934-08-01,M,us,1.8303979261728092,82.0,GRY,BRO,HRV,1,Q4954600
C000977,KENDY BABAEV,1962-04-16,M,sv,,0.0,BLA,,RUS,0,interpol-red-2023-55844
C000978,CLAUDIO INDERBIEV,1977-03-26,M,bo,1.73,0.0,,,,0,interpol-red-2021-16153
C000979,ABDULKARIM ZELADA,,M,ir,,,OTHD,,RUS,0,interpol-red-2009-6714
C000980,AMRINDER TAGIROVA,1995-03-07,F,ru,,,,,BEN,0,interpol-red-2021-80457
C000981,ZEID SULEYMANOV,1978-06-02,M,gt,,0.0,,BLU,SPA,0,interpol-red-2009-25325
C000982,SALIKH ABDULGAMIDOV,1986-11-05,M,sv,,0.0,,,RUS,0,interpol-red-2023-44328
C000983,GARMIAN VIDOLOV,1980-12-07,M,sv,1.8,0.0,BLA,BROL,RUS,0,interpol-red-2018-90013
C000984,THARMASEELAN SWABY,1976-02-17,M,np,,56.0,,BRO,HIN,0,interpol-red-2017-283460
C000985,JONATAN RUSTAMOV,1994-08-27,M,ru,1.8,,,OTHD,ARA,0,interpol-red-2020-73243
C000986,O'NEIL BOLDASHEV,1982-11-26,M,ru,,0.0,OTHD,OTHL,RUS,0,NK-dyMtDsjEMS4BGYrLPBkYZ6
C000987,ERNESTO LOPEZ,1987-08-14,M,sv,,0.0,,,RUS,0,interpol-red-2020-10556
C000988,AMINAT PUCZKO,1996-05-13,M,ru,,,,,TGK,0,interpol-red-2023-30646
C000989,GASAN GERIKHANOV,1966-11-01,M,sv,1.81,0.0,BLA,BRO,,0,interpol-red-2019-71708
C000990,ANTHONY BISIKHATOVA,1951-10-24,M,kz,1.75,0.0,OTHD,,RUS,0,interpol-red-2014-67594
C000991,SIFREDO JALOUT,1983-10-21,F,br,,82.5,BLA,,SPA,0,interpol-red-2022-65671
C000992,ALEKSEY MINTU,1981-10-06,F,gt,1.64,79.0,GRY,,SPA,0,interpol-red-2022-76488
C000993,TEMIR VYSHEGUROV,1954-02-27,M,ru,,0.0,BLA,BLA,ENG,0,interpol-red-2017-281870
C000994,ERVIN ARGUETA,1988-03-03,M,ru,,63.0,,OTHD,RUS,0,NK-QEpPu4rvcmu5Z5FRHMDn8k
C000995,LUIZA ARGUETA,1988-02-12,M,ru,,,GRY,,UZB,0,interpol-red-2016-40136
C000996,MERITA LAM,1982-01-11,M,is,1.7,0.0,,,HIN,0,interpol-red-2020-10562
C000997,CARLOS NURBAGANDOVA,1978-07-17,F,ru,,60.0,,BROH,SPA,0,interpol-red-2020-9664
C000998,ADIL ABDURAKHMANOV,1990-05-25,M,sv,1.65,,,,ENG,0,NK-BzVSaBLnr4CCKibruzEqiW
C000999,ARIEL OLLAS,,M,kg,1.73,,,BLU,KUM,0,interpol-red-2015-67756
C001000,PATIT ALIEVA,1948-10-25,M,vn,,0.0,BLA,BROH,AZE,0,interpol-red-2007-41650
C001001,SEIDFAZAIL ABEKOV,1989-11-13,M,ru,1.65,0.0,BROF,,RUS,0,interpol-red-2010-13584
C001002,KURBAN NURBAGANDOVA,1987-08-14,F,ru,1.65,114.0,BLA,,RUS,0,interpol-red-2012-342716
C001003,JORGE VISHWAKARMA,,M,cr,1.78,77.0,OTHD,BLA,ENG,0,interpol-red-2018-93498
C001004,JOHN LARA,1977-03-26,M,ru,,0.0,YELB,,RUS,0,interpol-red-2002-42868
C001005,GADZHIMURAD MOSCOSO,1993-11-24,M,mx,,,,BRO,ENG,0,interpol-red-2025-73391
C001006,ALEKSANDAR BAKHITOV,1965-01-01,M,ru,1.63,0.0,,,BEN,0,interpol-red-2014-13704
C001007,TOWFIQUE KUZMICKI,1996-10-05,M,sv,1.73,0.0,BLA,BROH,CHE,0,interpol-red-2020-77437
C001008,ROQUE KING,1979-03-15,M,in,1.8,,BLA,BLA,RUS,0,interpol-red-2016-75579
C001009,MESEDO ABDULKADIROV,1971-01-20,M,ru,,113.0,,,URD,0,interpol-red-2010-1968
C001010,MURAT KWOK,1988-09-30,M,ru,,76.0,,BLA,URD,0,NK-ReYGFhVia6TXpaB5Nqwhyo
C001011,EVER TAIPOV,1981-08-31,M,tr,,0.0,,,RUS,0,interpol-red-2018-21987
C001012,JOSE HERNÁNDEZ,1966-11-18,M,in,,0.0,,BRO,DUT,0,interpol-red-2020-10574
C001013,ABDELKADER ABSALIMOVA,1992-11-08,M,ru,,60.0,,BLA,CHE,0,NK-eN22tduJCCEzhRdhEUuH3L
C001014,SAAID GRANADOS,1962-05-29,M,id,1.8,0.0,BLA,,ENG,0,interpol-red-2019-111390
C001015,JONATAN MAMNIASHVILI,1989-10-25,M,sv,,90.0,,,RUS,0,interpol-red-2019-129422
C001016,MURAD MOSHCHENKO,1960-03-28,M,in,,0.0,,BROD,LEZ,0,NK-maJNZxDtPVYyHLad4EoHEE
C001017,VADIM KADIAN,1980-01-06,M,pk,,0.0,,,AZE,0,interpol-red-2010-11625
C001018,SERGIO ISAEV,1962-03-08,F,sv,,0.0,OTHD,,CHE,0,interpol-red-2009-24461
C001019,RUSLAN DUDIN,1979-04-01,M,ru,,0.0,,,RUS,0,interpol-red-2017-7860
C001020,JUAN CHHEENA,1973-07-22,F,gt,1.68,,,BRO,RUS,0,interpol-red-2018-15495
C001021,PASHA SMITH,1970-10-01,M,br,,82.0,,BLA,RUS,0,interpol-red-2017-289999
C001022,MAIWAND MANAFOV,1970-04-14,M,ar,1.78,,BLA,BLA,RUS,0,interpol-red-2007-30259
C001023,BORISLAV AREVALO,1984-08-22,F,ru,1.75,0.0,,BRO,KUM,0,interpol-red-2019-105165
C001024,CLROAS GHOSN BICHARA,1954-03-14,M,br,,,,,FRE,1,Q356719
C001025,MOHAMMED ABDULHALIKOV,1988-09-24,M,sg,1.7,0.0,,BROD,LEZ,0,interpol-red-2019-25660
C001026,MARVIN AIDAMIROVA,1981-06-05,M,ru,1.6,0.0,BLA,,URD,0,interpol-red-2020-71656
C001027,ODILBEK CASTRO,1957-04-08,M,ru,1.85,0.0,BLA,,URD,0,interpol-red-2019-28821
C001028,NEMIR BALLARDINI,1971-12-07,M,np,,0.0,,,SPA,0,NK-QNYLxfk7FUDEwBpb7VBwAY
C001029,NADIM PATEL,1964-02-25,F,ru,,0.0,,,RUS,0,interpol-red-2004-12795
C001030,LUIS BITSIEVA,1990-10-11,M,uy,,0.0,,,RUS,0,interpol-red-2017-142898
C001031,ISLAM LINARES,1954-08-01,M,us,1.7,0.0,BLA,,CHE,0,interpol-red-2019-47530
C001032,VLADIMIR ISAEV,1981-08-08,M,sv,1.73,0.0,BLA,GRE,RUS,0,interpol-red-2019-127889
C001033,ALIK KUSMIERA,1992-06-22,M,bg,,0.0,,,TUR,0,interpol-red-2018-55513
C001034,HEBER CONTRERAS,1991-10-01,M,gt,1.7,0.0,BLA,,RUS,0,interpol-red-2016-53677
C001035,CARLOS GULED,1979-04-27,M,ru,1.65,0.0,,,TGK,0,interpol-red-2023-64410
C001036,KARINA CASTRO,1994-09-08,M,in,1.65,0.0,BLA,BLUL,,0,interpol-red-2021-6006
C001037,SULIM KHASHIEV,1953-06-02,M,ua,,0.0,OTHD,BLA,ENG,0,interpol-red-1998-33143
C001038,FATIMA BITCIEV,1973-02-14,M,ru,,0.0,OTHD,,ENG,0,interpol-red-2019-48344
C001039,AMINAT KADIEV,1967-07-17,F,ru,1.7,0.0,,GRY,,0,interpol-red-2012-296014
C001040,SHAOFAN ROJAS,1968-03-03,M,ru,1.7,0.0,BLA,,PAN,0,interpol-red-2021-77558
C001041,WILBER MERDALIEV,1970-06-16,M,pk,1.7,64.0,BLA,,,0,interpol-red-2008-14104
C001042,ALI NELSON,2002-01-28,M,ru,1.78,0.0,OTHD,BLA,RUS,0,interpol-red-2022-4918
C001043,MARITA ABDULAZIZOV,1965-06-26,M,in,1.67,0.0,BLA,BRO,LEZ,0,interpol-red-2017-3519
C001044,GUSTAVO GUKETLOV,1977-03-15,M,ru,,0.0,BRO,BLU,,0,interpol-red-2012-310279
C001045,MARVIN AMAYA,1981-10-12,M,gt,1.73,0.0,,,ENG,0,interpol-red-2021-8719
C001046,MILOJKO MAGOMEDOV,1983-12-19,M,ar,,70.0,BRO,,,0,interpol-red-2018-51723
C001047,PEDRO ALIEV,1986-03-14,M,ru,,,,BRO,RUS,0,interpol-red-2017-7763
C001048,ROBERTO RODRIGUEZ,1975-04-16,M,bo,1.65,0.0,BLA,,,0,interpol-red-2016-69249
C001049,ALFRED KHAN,1992-05-14,M,dz,1.75,0.0,,BLA,ARA,0,interpol-red-2015-19759
C001050,KHUSEN MENDOMBA,1998-08-18,F,ec,1.64,,OTHD,,CHE,0,interpol-red-2008-9027
C001051,CHING URAZALIEV,1995-04-12,M,ru,,0.0,,BROH,SPA,0,interpol-red-2025-73391
C001052,BUDHRAI NURMAGOMEDOVA,1985-01-10,M,ru,1.55,0.0,BLA,BLA,RUS,0,interpol-red-2014-76410
C001053,SALMAN DU,1994-08-14,M,ru,1.56,64.0,BLA,,ENG,0,interpol-red-2020-30967
C001054,ARTEM HONG,1995-06-22,M,vn,,96.0,BLA,BROH,RUS,0,interpol-red-2013-23614
C001055,RADIMA RUDKARAMI,1988-12-30,M,sv,1.63,80.0,,,RUS,0,interpol-red-2016-64276
C001056,ZAKARIIA BATRA,1993-06-02,M,ru,,0.0,BLA,,BUR,0,interpol-red-2019-77527
C001057,WILLIAN SMITH,1994-07-11,M,rs,,0.0,BLA,BLA,CHI,0,interpol-red-2017-3259
C001058,JOSE RI,1988-12-30,M,ru,1.6,0.0,,OTHD,RUS,0,interpol-red-2017-6260
